STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES,TOTAL_DURATION_HR,DISTANCE_COVERED(KM),BEGIN_HOUR,BEGIN_MINUTE,END_HOUR,END_MINUTE
GEORGIA,C,Hail,2012-01-21 10:30:00,EST-5,21-JAN-12 10:40:00,0,0,0,0,3870000.0,0.0,3.0,WNW,2.0,NE,HA,1.75,33.7,-84.56,33.6964,-84.5003,2012,1,21,10:30:00,1,21,10:40:00,0,0,10,0.2,5.58238571432396,10,30,10,40
GEORGIA,C,Hail,2012-01-21 13:03:00,EST-5,21-JAN-12 13:15:00,0,0,0,0,240000.0,0.0,2.0,W,2.0,E,HA,1.75,33.05,-84.1845,33.05,-84.1155,2012,1,21,13:03:00,1,21,13:15:00,0,0,12,0.2,6.433027602873064,13,3,13,15
GEORGIA,C,Hail,2012-01-21 14:19:00,EST-5,21-JAN-12 14:30:00,0,0,0,0,2440000.0,0.0,1.0,NW,1.0,SSW,HA,1.75,32.51,-84.99,32.5556,-84.8248,2012,1,21,14:19:00,1,21,14:30:00,0,0,11,0.2,18.517560100573107,14,19,14,30
ARKANSAS,C,Thunderstorm Wind,2012-01-22 21:45:00,CST-6,22-JAN-12 21:50:00,0,0,0,0,100000.0,0.0,1.0,WNW,1.0,WNW,EG,87.0,34.5355,-90.6062,34.5355,-90.6062,2012,1,22,21:45:00,1,22,21:50:00,0,0,5,0.1,0.0,21,45,21,50
TENNESSEE,C,Thunderstorm Wind,2012-01-22 22:18:00,CST-6,22-JAN-12 22:23:00,0,0,0,0,75000.0,0.0,2.0,SE,3.0,E,EG,91.0,34.9995,-90.005,35.05,-89.927,2012,1,22,22:18:00,1,22,22:23:00,0,0,5,0.1,13.292293639958494,22,18,22,23
KENTUCKY,C,Thunderstorm Wind,2012-01-22 23:45:00,CST-6,22-JAN-12 23:45:00,0,0,0,0,60000.0,0.0,0.0,E,0.0,E,EG,61.0,37.5699,-87.3224,37.5699,-87.3224,2012,1,22,23:45:00,1,22,23:45:00,0,0,0,0.0,0.0,23,45,23,45
KENTUCKY,C,Thunderstorm Wind,2012-01-22 23:47:00,CST-6,22-JAN-12 23:54:00,0,0,0,0,100000.0,0.0,2.0,S,1.0,NNE,EG,74.0,37.5732,-87.2471,37.6172,-87.1909,2012,1,22,23:47:00,1,22,23:54:00,0,0,7,0.1,10.970036943063462,23,47,23,54
KENTUCKY,C,Thunderstorm Wind,2012-01-22 23:56:00,CST-6,22-JAN-12 23:56:00,1,0,0,0,80000.0,0.0,2.0,SE,2.0,SE,EG,74.0,37.61,-87.2,37.61,-87.2,2012,1,22,23:56:00,1,22,23:56:00,0,0,0,0.0,0.0,23,56,23,56
TEXAS,C,Thunderstorm Wind,2012-01-25 06:45:00,CST-6,25-JAN-12 06:48:00,0,0,0,0,100000.0,0.0,3.0,S,3.0,S,EG,70.0,30.4705,-96.6911,30.4705,-96.6911,2012,1,25,06:45:00,1,25,06:48:00,0,0,3,0.0,0.0,6,45,6,48
TEXAS,C,Thunderstorm Wind,2012-01-25 07:57:00,CST-6,25-JAN-12 07:57:00,0,0,0,0,100000.0,0.0,3.0,NW,3.0,NW,EG,70.0,30.9434,-95.9905,30.9434,-95.9905,2012,1,25,07:57:00,1,25,07:57:00,0,0,0,0.0,0.0,7,57,7,57
TEXAS,C,Thunderstorm Wind,2012-01-25 08:05:00,CST-6,25-JAN-12 08:05:00,0,0,0,0,110000.0,0.0,1.0,ESE,1.0,ESE,EG,87.0,31.9168,-95.9185,31.9168,-95.9185,2012,1,25,08:05:00,1,25,08:05:00,0,0,0,0.0,0.0,8,5,8,5
TEXAS,C,Thunderstorm Wind,2012-02-03 18:45:00,CST-6,03-FEB-12 18:50:00,0,0,0,0,250000.0,0.0,2.0,NE,2.0,NE,EG,70.0,30.4974,-96.4462,30.4974,-96.4462,2012,2,3,18:45:00,2,3,18:50:00,0,0,5,0.1,0.0,18,45,18,50
ARKANSAS,C,Thunderstorm Wind,2012-02-03 22:31:00,CST-6,03-FEB-12 22:31:00,0,0,0,0,400000.0,0.0,1.0,WSW,1.0,WSW,EG,61.0,34.8959,-94.091,34.8959,-94.091,2012,2,3,22:31:00,2,3,22:31:00,0,0,0,0.0,0.0,22,31,22,31
LOUISIANA,C,Thunderstorm Wind,2012-02-18 09:00:00,CST-6,18-FEB-12 09:00:00,0,0,0,0,250000.0,0.0,1.0,E,1.0,E,EG,65.0,30.22,-92.66,30.22,-92.66,2012,2,18,09:00:00,2,18,09:00:00,0,0,0,0.0,0.0,9,0,9,0
GEORGIA,C,Hail,2012-02-24 08:55:00,EST-5,24-FEB-12 09:05:00,0,0,0,0,445000.0,0.0,1.0,N,1.0,E,HA,1.75,32.88,-85.18,32.98,-84.96,2012,2,24,08:55:00,2,24,09:05:00,0,0,10,0.2,30.277618083462148,8,55,9,5
GEORGIA,C,Thunderstorm Wind,2012-02-24 12:40:00,EST-5,24-FEB-12 12:46:00,0,0,0,0,120000.0,0.0,0.0,N,0.0,N,EG,70.0,33.48,-81.97,33.48,-81.97,2012,2,24,12:40:00,2,24,12:46:00,0,0,6,0.1,0.0,12,40,12,46
SOUTH CAROLINA,C,Thunderstorm Wind,2012-02-24 12:42:00,EST-5,24-FEB-12 12:48:00,0,0,0,0,240000.0,0.0,0.0,N,0.0,N,EG,70.0,33.5,-81.97,33.57,-81.82,2012,2,24,12:42:00,2,24,12:48:00,0,0,6,0.1,20.878368433336526,12,42,12,48
MARYLAND,C,Thunderstorm Wind,2012-02-24 15:50:00,EST-5,24-FEB-12 16:05:00,0,0,0,0,1000000.0,0.0,1.0,W,1.0,E,EG,74.0,38.57,-76.1,38.63,-75.86,2012,2,24,15:50:00,2,24,16:05:00,0,0,15,0.2,24.76721171450924,15,50,16,5
MARYLAND,C,Thunderstorm Wind,2012-02-24 15:55:00,EST-5,24-FEB-12 15:58:00,0,0,0,0,100000.0,0.0,1.0,SE,3.0,SW,MG,67.0,38.5387,-76.0857,38.5008,-76.0822,2012,2,24,15:55:00,2,24,15:58:00,0,0,3,0.0,8.436721414526774,15,55,15,58
KANSAS,C,Thunderstorm Wind,2012-02-28 20:50:00,CST-6,28-FEB-12 20:50:00,0,0,0,0,100000.0,0.0,1.0,S,1.0,S,MG,52.0,37.16,-97.03,37.16,-97.03,2012,2,28,20:50:00,2,28,20:50:00,0,0,0,0.0,0.0,20,50,20,50
KANSAS,C,Thunderstorm Wind,2012-02-28 21:02:00,CST-6,28-FEB-12 21:02:00,0,0,0,0,60000.0,0.0,5.0,ESE,5.0,ESE,EG,78.0,37.6643,-96.6886,37.6643,-96.6886,2012,2,28,21:02:00,2,28,21:02:00,0,0,0,0.0,0.0,21,2,21,2
KANSAS,C,Hail,2012-02-28 22:05:00,CST-6,28-FEB-12 22:05:00,0,0,0,0,5000000.0,0.0,0.0,N,0.0,N,HA,3.0,37.27,-95.55,37.27,-95.55,2012,2,28,22:05:00,2,28,22:05:00,0,0,0,0.0,0.0,22,5,22,5
KANSAS,C,Thunderstorm Wind,2012-02-28 22:20:00,CST-6,28-FEB-12 22:20:00,3,0,0,0,250000.0,0.0,3.0,NE,3.0,NE,EG,96.0,37.2334,-95.2672,37.2334,-95.2672,2012,2,28,22:20:00,2,28,22:20:00,0,0,0,0.0,0.0,22,20,22,20
KANSAS,C,Thunderstorm Wind,2012-02-28 22:55:00,CST-6,28-FEB-12 22:55:00,0,0,0,0,100000.0,0.0,1.0,ENE,1.0,ENE,EG,87.0,37.39,-94.73,37.39,-94.73,2012,2,28,22:55:00,2,28,22:55:00,0,0,0,0.0,0.0,22,55,22,55
KANSAS,C,Thunderstorm Wind,2012-02-28 22:58:00,CST-6,28-FEB-12 22:58:00,0,0,0,0,500000.0,0.0,1.0,S,1.0,S,EG,104.0,37.41,-94.7,37.41,-94.7,2012,2,28,22:58:00,2,28,22:58:00,0,0,0,0.0,0.0,22,58,22,58
MISSISSIPPI,C,Thunderstorm Wind,2012-02-29 15:50:00,CST-6,29-FEB-12 15:50:00,0,0,0,0,70000.0,0.0,2.0,SSE,2.0,SSE,EG,60.0,33.25,-90.59,33.25,-90.59,2012,2,29,15:50:00,2,29,15:50:00,0,0,0,0.0,0.0,15,50,15,50
INDIANA,C,Thunderstorm Wind,2012-03-02 12:45:00,CST-6,02-MAR-12 12:45:00,0,0,0,0,75000.0,0.0,1.0,E,1.0,E,EG,50.0,38.25,-87.57,38.25,-87.57,2012,3,2,12:45:00,3,2,12:45:00,0,0,0,0.0,0.0,12,45,12,45
INDIANA,C,Hail,2012-03-02 12:57:00,CST-6,02-MAR-12 13:02:00,0,0,0,0,3000000.0,0.0,1.0,N,1.0,N,HA,2.5,38.22,-87.57,38.22,-87.57,2012,3,2,12:57:00,3,2,13:02:00,0,0,5,0.1,0.0,12,57,13,2
KENTUCKY,C,Hail,2012-03-02 14:50:00,CST-6,02-MAR-12 14:50:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,1.75,36.87,-87.82,36.87,-87.82,2012,3,2,14:50:00,3,2,14:50:00,0,0,0,0.0,0.0,14,50,14,50
TENNESSEE,C,Thunderstorm Wind,2012-03-02 15:48:00,CST-6,02-MAR-12 15:49:00,0,0,0,0,150000.0,0.0,0.0,NE,0.0,NE,EG,65.0,36.1028,-87.1152,36.1028,-87.1152,2012,3,2,15:48:00,3,2,15:49:00,0,0,1,0.0,0.0,15,48,15,49
KENTUCKY,C,Thunderstorm Wind,2012-03-02 15:53:00,CST-6,02-MAR-12 15:55:00,0,0,0,0,200000.0,0.0,3.0,ENE,2.0,SSE,EG,65.0,37.3839,-85.8779,37.3969,-85.7933,2012,3,2,15:53:00,3,2,15:55:00,0,0,2,0.0,8.016270031333269,15,53,15,55
TENNESSEE,C,Hail,2012-03-02 16:10:00,CST-6,02-MAR-12 16:10:00,0,0,0,0,25000000.0,0.0,1.0,W,1.0,W,HA,2.0,36.12,-86.78,36.12,-86.78,2012,3,2,16:10:00,3,2,16:10:00,0,0,0,0.0,0.0,16,10,16,10
KENTUCKY,C,Hail,2012-03-02 16:53:00,EST-5,02-MAR-12 16:53:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,2.5,38.05,-85.15,38.05,-85.15,2012,3,2,16:53:00,3,2,16:53:00,0,0,0,0.0,0.0,16,53,16,53
KENTUCKY,C,Hail,2012-03-02 17:00:00,CST-6,02-MAR-12 17:00:00,0,0,0,0,1500000.0,0.0,1.0,W,1.0,W,HA,1.75,37.1,-85.31,37.1,-85.31,2012,3,2,17:00:00,3,2,17:00:00,0,0,0,0.0,0.0,17,0,17,0
TENNESSEE,C,Thunderstorm Wind,2012-03-02 17:40:00,CST-6,02-MAR-12 17:40:00,0,0,0,0,100000.0,0.0,4.0,N,4.0,N,EG,55.0,36.2578,-85.4891,36.2578,-85.4891,2012,3,2,17:40:00,3,2,17:40:00,0,0,0,0.0,0.0,17,40,17,40
KENTUCKY,C,Hail,2012-03-02 18:21:00,EST-5,02-MAR-12 18:21:00,0,0,0,0,100000.0,0.0,3.0,WSW,3.0,WSW,HA,1.75,38.0134,-82.8809,38.0134,-82.8809,2012,3,2,18:21:00,3,2,18:21:00,0,0,0,0.0,0.0,18,21,18,21
KENTUCKY,C,Hail,2012-03-02 18:22:00,EST-5,02-MAR-12 18:22:00,0,0,0,0,150000.0,0.0,2.0,W,2.0,W,HA,2.0,38.03,-82.8668,38.03,-82.8668,2012,3,2,18:22:00,3,2,18:22:00,0,0,0,0.0,0.0,18,22,18,22
KENTUCKY,C,Hail,2012-03-02 18:30:00,EST-5,02-MAR-12 18:30:00,0,0,0,0,325000.0,0.0,1.0,SW,1.0,SW,HA,1.75,38.1046,-82.6144,38.1046,-82.6144,2012,3,2,18:30:00,3,2,18:30:00,0,0,0,0.0,0.0,18,30,18,30
KENTUCKY,C,Hail,2012-03-02 18:35:00,EST-5,02-MAR-12 18:35:00,0,0,0,0,200000.0,0.0,1.0,SSW,1.0,SSW,HA,1.5,38.1124,-82.6052,38.1124,-82.6052,2012,3,2,18:35:00,3,2,18:35:00,0,0,0,0.0,0.0,18,35,18,35
KENTUCKY,C,Hail,2012-03-02 18:35:00,EST-5,02-MAR-12 18:42:00,0,0,0,0,2000000.0,0.0,1.0,W,1.0,NNW,HA,3.0,37.73,-83.5672,37.7401,-83.3351,2012,3,2,18:35:00,3,2,18:42:00,0,0,7,0.1,20.54016985117433,18,35,18,42
LOUISIANA,C,Thunderstorm Wind,2012-03-02 18:36:00,CST-6,02-MAR-12 18:42:00,0,0,0,0,125000.0,0.0,8.0,W,1.0,WSW,EG,60.0,32.23,-91.35,32.3232,-90.9531,2012,3,2,18:36:00,3,2,18:42:00,0,0,6,0.1,42.6973110439909,18,36,18,42
MISSISSIPPI,C,Hail,2012-03-02 19:34:00,CST-6,02-MAR-12 19:34:00,0,0,0,0,150000.0,0.0,1.0,E,1.0,E,HA,1.75,33.47,-88.82,33.47,-88.82,2012,3,2,19:34:00,3,2,19:34:00,0,0,0,0.0,0.0,19,34,19,34
MISSISSIPPI,C,Hail,2012-03-02 19:45:00,CST-6,02-MAR-12 20:05:00,0,0,0,0,100000.0,0.0,3.0,ENE,1.0,SE,HA,2.75,33.5,-88.58,33.561,-88.3122,2012,3,2,19:45:00,3,2,20:05:00,0,0,20,0.3,28.29662927338952,19,45,20,5
GEORGIA,C,Hail,2012-03-02 21:05:00,EST-5,02-MAR-12 21:15:00,0,0,0,0,3758000.0,0.0,1.0,SW,3.0,N,HA,1.75,34.07,-84.68,34.0607,-84.6138,2012,3,2,21:05:00,3,2,21:15:00,0,0,10,0.2,6.441147375471907,21,5,21,15
GEORGIA,C,Hail,2012-03-02 21:05:00,EST-5,02-MAR-12 21:10:00,0,0,0,0,496000.0,0.0,3.0,NNW,3.0,NNW,HA,1.75,34.17,-85.34,34.17,-85.34,2012,3,2,21:05:00,3,2,21:10:00,0,0,5,0.1,0.0,21,5,21,10
LOUISIANA,C,Thunderstorm Wind,2012-03-11 18:30:00,CST-6,11-MAR-12 18:50:00,0,0,0,0,75000.0,0.0,2.0,ENE,7.0,SE,EG,65.0,32.7614,-91.8622,32.8589,-91.5848,2012,3,11,18:30:00,3,11,18:50:00,0,0,20,0.3,33.80770950349254,18,30,18,50
GEORGIA,C,Hail,2012-03-13 20:40:00,EST-5,13-MAR-12 20:45:00,0,0,0,0,55000.0,0.0,1.0,S,1.0,S,HA,1.75,32.36,-82.32,32.36,-82.32,2012,3,13,20:40:00,3,13,20:45:00,0,0,5,0.1,0.0,20,40,20,45
GEORGIA,C,Hail,2012-03-15 23:27:00,EST-5,15-MAR-12 23:39:00,0,0,0,0,4760000.0,0.0,1.0,NE,1.0,NE,HA,1.75,34.21,-84.14,34.21,-84.14,2012,3,15,23:27:00,3,15,23:39:00,0,0,12,0.2,0.0,23,27,23,39
CALIFORNIA,C,Thunderstorm Wind,2012-03-17 01:30:00,PST-8,17-MAR-12 01:30:00,0,0,0,0,1000000.0,0.0,1.0,NW,1.0,NW,EG,50.0,36.86,-119.68,36.86,-119.68,2012,3,17,01:30:00,3,17,01:30:00,0,0,0,0.0,0.0,1,30,1,30
SOUTH DAKOTA,C,Hail,2012-03-18 21:15:00,CST-6,18-MAR-12 21:20:00,0,0,0,0,100000.0,0.0,19.0,ESE,19.0,ESE,HA,4.25,43.0011,-100.5785,43.0011,-100.5785,2012,3,18,21:15:00,3,18,21:20:00,0,0,5,0.1,0.0,21,15,21,20
TEXAS,C,Thunderstorm Wind,2012-03-19 00:07:00,CST-6,19-MAR-12 00:09:00,0,0,0,0,130000.0,0.0,2.0,S,2.0,S,EG,65.0,35.5011,-100.97,35.5011,-100.97,2012,3,19,00:07:00,3,19,00:09:00,0,0,2,0.0,0.0,0,7,0,9
MINNESOTA,C,Thunderstorm Wind,2012-03-19 19:02:00,CST-6,19-MAR-12 19:02:00,0,0,0,0,800000.0,0.0,1.0,W,1.0,W,EG,52.0,44.0296,-92.6728,44.0296,-92.6728,2012,3,19,19:02:00,3,19,19:02:00,0,0,0,0.0,0.0,19,2,19,2
TEXAS,C,Thunderstorm Wind,2012-03-20 02:27:00,CST-6,20-MAR-12 02:30:00,0,0,0,0,250000.0,0.0,1.0,N,1.0,E,EG,70.0,28.3414,-98.1204,28.3293,-98.1057,2012,3,20,02:27:00,3,20,02:30:00,0,0,3,0.0,3.0523426989741482,2,27,2,30
ARKANSAS,C,Thunderstorm Wind,2012-03-20 14:33:00,CST-6,20-MAR-12 14:35:00,1,0,0,0,400000.0,0.0,1.0,N,2.0,NE,EG,70.0,35.1396,-92.7303,35.1687,-92.7295,2012,3,20,14:33:00,3,20,14:35:00,0,0,2,0.0,6.4739851050354185,14,33,14,35
ARKANSAS,C,Thunderstorm Wind,2012-03-20 17:07:00,CST-6,20-MAR-12 17:07:00,0,0,0,0,150000.0,0.0,1.0,NNE,1.0,NNE,EG,65.0,36.3957,-92.4632,36.3957,-92.4632,2012,3,20,17:07:00,3,20,17:07:00,0,0,0,0.0,0.0,17,7,17,7
INDIANA,C,Hail,2012-03-23 20:25:00,EST-5,23-MAR-12 20:27:00,0,0,0,0,120000.0,0.0,1.0,NNE,1.0,NNE,HA,1.0,39.5883,-85.863,39.5883,-85.863,2012,3,23,20:25:00,3,23,20:27:00,0,0,2,0.0,0.0,20,25,20,27
INDIANA,C,Hail,2012-03-23 20:45:00,EST-5,23-MAR-12 20:47:00,0,0,0,0,125000.0,0.0,0.0,SSW,0.0,SSW,HA,1.75,39.6954,-85.7821,39.6954,-85.7821,2012,3,23,20:45:00,3,23,20:47:00,0,0,2,0.0,0.0,20,45,20,47
KANSAS,C,Hail,2012-03-28 17:58:00,CST-6,28-MAR-12 18:15:00,0,0,0,0,1000000.0,0.0,1.0,NW,1.0,NW,HA,3.0,38.1361,-96.1362,38.1361,-96.1362,2012,3,28,17:58:00,3,28,18:15:00,0,0,17,0.3,0.0,17,58,18,15
TEXAS,C,Hail,2012-03-29 19:45:00,CST-6,29-MAR-12 20:45:00,0,0,0,0,200000000.0,1000000.0,3.0,WSW,2.0,NE,HA,2.75,26.279,-98.2441,26.2274,-98.2082,2012,3,29,19:45:00,3,29,20:45:00,0,1,0,1.0,12.024596843905453,19,45,20,45
TEXAS,C,Hail,2012-03-30 18:40:00,CST-6,30-MAR-12 18:40:00,0,0,0,0,100000.0,0.0,5.0,SSW,5.0,SSW,HA,2.25,27.3646,-99.4877,27.3646,-99.4877,2012,3,30,18:40:00,3,30,18:40:00,0,0,0,0.0,0.0,18,40,18,40
GEORGIA,C,Hail,2012-03-31 17:32:00,EST-5,31-MAR-12 17:50:00,0,0,0,0,420000.0,0.0,1.0,NW,1.0,WSW,HA,1.75,34.5587,-84.9381,34.4455,-84.8103,2012,3,31,17:32:00,3,31,17:50:00,0,0,18,0.3,27.773939186774374,17,32,17,50
GEORGIA,C,Hail,2012-03-31 18:15:00,EST-5,31-MAR-12 18:30:00,0,0,0,0,704000.0,0.0,2.0,NNW,1.0,SE,HA,1.75,34.31,-84.76,34.2732,-84.7424,2012,3,31,18:15:00,3,31,18:30:00,0,0,15,0.2,8.344754185749585,18,15,18,30
TEXAS,C,Thunderstorm Wind,2012-04-02 03:50:00,CST-6,02-APR-12 03:55:00,0,0,0,0,250000.0,10000.0,1.0,SW,1.0,N,EG,70.0,28.61,-96.64,28.6307,-96.6296,2012,4,2,03:50:00,4,2,03:55:00,0,0,5,0.1,4.715545830822553,3,50,3,55
TEXAS,C,Thunderstorm Wind,2012-04-02 08:41:00,CST-6,02-APR-12 08:41:00,0,0,0,0,200000.0,0.0,1.0,SW,1.0,SW,EG,50.0,30.0729,-93.8856,30.0729,-93.8856,2012,4,2,08:41:00,4,2,08:41:00,0,0,0,0.0,0.0,8,41,8,41
LOUISIANA,C,Thunderstorm Wind,2012-04-02 12:25:00,CST-6,02-APR-12 12:25:00,0,0,0,0,60000.0,0.0,0.0,N,0.0,N,EG,52.0,32.45,-93.83,32.45,-93.83,2012,4,2,12:25:00,4,2,12:25:00,0,0,0,0.0,0.0,12,25,12,25
LOUISIANA,C,Thunderstorm Wind,2012-04-02 12:50:00,CST-6,02-APR-12 12:50:00,0,0,0,0,60000.0,0.0,0.0,N,0.0,N,EG,52.0,32.53,-93.5,32.53,-93.5,2012,4,2,12:50:00,4,2,12:50:00,0,0,0,0.0,0.0,12,50,12,50
TEXAS,C,Thunderstorm Wind,2012-04-02 14:15:00,CST-6,02-APR-12 14:15:00,0,0,0,0,60000.0,0.0,1.0,N,1.0,N,EG,54.0,33.44,-94.13,33.44,-94.13,2012,4,2,14:15:00,4,2,14:15:00,0,0,0,0.0,0.0,14,15,14,15
LOUISIANA,C,Thunderstorm Wind,2012-04-02 14:38:00,CST-6,02-APR-12 14:50:00,0,0,0,0,100000.0,0.0,2.0,NE,1.0,SE,EG,60.0,32.8,-91.39,32.8606,-91.3692,2012,4,2,14:38:00,4,2,14:50:00,0,0,12,0.2,13.620507264686394,14,38,14,50
ARKANSAS,C,Thunderstorm Wind,2012-04-02 14:38:00,CST-6,02-APR-12 14:38:00,1,0,0,0,75000.0,0.0,0.0,N,0.0,N,EG,60.0,33.13,-91.97,33.13,-91.97,2012,4,2,14:38:00,4,2,14:38:00,0,0,0,0.0,0.0,14,38,14,38
ARKANSAS,C,Thunderstorm Wind,2012-04-02 15:20:00,CST-6,02-APR-12 15:20:00,0,0,0,0,80000.0,0.0,1.0,S,1.0,S,EG,60.0,33.32,-91.28,33.32,-91.28,2012,4,2,15:20:00,4,2,15:20:00,0,0,0,0.0,0.0,15,20,15,20
MISSISSIPPI,C,Thunderstorm Wind,2012-04-02 15:30:00,CST-6,02-APR-12 15:50:00,0,0,0,0,100000.0,0.0,2.0,NW,3.0,SE,EG,60.0,32.2976,-90.1494,32.4323,-89.8325,2012,4,2,15:30:00,4,2,15:50:00,0,0,20,0.3,42.241626184294425,15,30,15,50
MISSISSIPPI,C,Thunderstorm Wind,2012-04-02 15:30:00,CST-6,02-APR-12 16:00:00,0,0,0,0,150000.0,0.0,2.0,S,1.0,S,EG,60.0,32.4046,-90.1353,32.67,-89.75,2012,4,2,15:30:00,4,2,16:00:00,0,0,30,0.5,69.2185488753389,15,30,16,0
MISSISSIPPI,C,Thunderstorm Wind,2012-04-02 16:20:00,CST-6,02-APR-12 16:35:00,0,0,0,0,100000.0,0.0,2.0,NNW,3.0,W,EG,60.0,32.6701,-89.6347,32.7957,-89.3734,2012,4,2,16:20:00,4,2,16:35:00,0,0,15,0.2,37.12744898373512,16,20,16,35
TEXAS,C,Hail,2012-04-03 12:50:00,CST-6,03-APR-12 12:50:00,0,0,0,0,500000.0,0.0,0.0,N,0.0,N,HA,1.75,32.83,-97.08,32.83,-97.08,2012,4,3,12:50:00,4,3,12:50:00,0,0,0,0.0,0.0,12,50,12,50
TEXAS,C,Hail,2012-04-03 12:54:00,CST-6,03-APR-12 12:54:00,0,0,0,0,12000000.0,0.0,0.0,NNE,0.0,NNE,HA,2.75,32.8331,-97.0476,32.8331,-97.0476,2012,4,3,12:54:00,4,3,12:54:00,0,0,0,0.0,0.0,12,54,12,54
TEXAS,C,Hail,2012-04-03 13:00:00,CST-6,03-APR-12 13:12:00,0,0,0,0,10000000.0,0.0,3.0,ENE,3.0,ENE,HA,2.75,32.8935,-97.0525,32.8935,-97.0525,2012,4,3,13:00:00,4,3,13:12:00,0,0,12,0.2,0.0,13,0,13,12
TEXAS,C,Hail,2012-04-03 13:02:00,CST-6,03-APR-12 13:02:00,0,0,0,0,10000000.0,0.0,0.0,N,0.0,N,HA,2.75,32.83,-97.08,32.83,-97.08,2012,4,3,13:02:00,4,3,13:02:00,0,0,0,0.0,0.0,13,2,13,2
TEXAS,C,Hail,2012-04-03 13:15:00,CST-6,03-APR-12 13:15:00,0,0,0,0,850000.0,0.0,0.0,N,0.0,N,HA,1.75,32.35,-97.4,32.35,-97.4,2012,4,3,13:15:00,4,3,13:15:00,0,0,0,0.0,0.0,13,15,13,15
TEXAS,C,Hail,2012-04-03 13:15:00,CST-6,03-APR-12 13:35:00,0,0,0,0,5000000.0,0.0,0.0,N,0.0,N,HA,3.0,32.95,-97.02,32.95,-97.02,2012,4,3,13:15:00,4,3,13:35:00,0,0,20,0.3,0.0,13,15,13,35
TEXAS,C,Hail,2012-04-03 13:15:00,CST-6,03-APR-12 13:15:00,0,0,0,0,300000.0,0.0,3.0,NNW,3.0,NNW,HA,1.5,32.8635,-96.9907,32.8635,-96.9907,2012,4,3,13:15:00,4,3,13:15:00,0,0,0,0.0,0.0,13,15,13,15
TEXAS,C,Hail,2012-04-03 13:18:00,CST-6,03-APR-12 13:18:00,0,0,0,0,600000.0,0.0,0.0,NW,0.0,NW,HA,1.75,32.9256,-96.6352,32.9256,-96.6352,2012,4,3,13:18:00,4,3,13:18:00,0,0,0,0.0,0.0,13,18,13,18
TEXAS,C,Hail,2012-04-03 13:20:00,CST-6,03-APR-12 13:20:00,0,0,0,0,7000000.0,0.0,1.0,N,1.0,N,HA,2.75,32.8998,-96.92,32.8998,-96.92,2012,4,3,13:20:00,4,3,13:20:00,0,0,0,0.0,0.0,13,20,13,20
TEXAS,C,Hail,2012-04-03 13:21:00,CST-6,03-APR-12 13:25:00,0,0,0,0,1500000.0,0.0,0.0,SSW,2.0,SE,HA,2.5,32.9456,-97.0227,32.9234,-96.9935,2012,4,3,13:21:00,4,3,13:25:00,0,0,4,0.1,5.640975779846553,13,21,13,25
TEXAS,C,Hail,2012-04-03 13:21:00,CST-6,03-APR-12 13:21:00,0,0,0,0,7000000.0,0.0,4.0,NE,4.0,NE,HA,2.75,32.98,-96.971,32.98,-96.971,2012,4,3,13:21:00,4,3,13:21:00,0,0,0,0.0,0.0,13,21,13,21
TEXAS,C,Hail,2012-04-03 13:29:00,CST-6,03-APR-12 13:29:00,0,0,0,0,500000.0,0.0,0.0,N,0.0,N,HA,1.75,33.07,-97.0,33.07,-97.0,2012,4,3,13:29:00,4,3,13:29:00,0,0,0,0.0,0.0,13,29,13,29
TEXAS,C,Hail,2012-04-03 13:30:00,CST-6,03-APR-12 13:30:00,0,0,0,0,2000000.0,0.0,5.0,SSE,5.0,SSE,HA,2.0,33.0044,-96.9787,33.0044,-96.9787,2012,4,3,13:30:00,4,3,13:30:00,0,0,0,0.0,0.0,13,30,13,30
TEXAS,C,Hail,2012-04-03 13:32:00,CST-6,03-APR-12 13:32:00,0,0,0,0,1500000.0,0.0,1.0,W,1.0,W,HA,1.75,33.08,-96.89,33.08,-96.89,2012,4,3,13:32:00,4,3,13:32:00,0,0,0,0.0,0.0,13,32,13,32
TEXAS,C,Hail,2012-04-03 13:34:00,CST-6,03-APR-12 13:34:00,0,0,0,0,1500000.0,0.0,1.0,NW,1.0,NW,HA,1.75,33.09,-96.89,33.09,-96.89,2012,4,3,13:34:00,4,3,13:34:00,0,0,0,0.0,0.0,13,34,13,34
TEXAS,C,Hail,2012-04-03 13:50:00,CST-6,03-APR-12 14:00:00,0,0,0,0,1000000.0,0.0,0.0,N,0.0,N,HA,2.0,33.15,-96.83,33.15,-96.83,2012,4,3,13:50:00,4,3,14:00:00,0,0,10,0.2,0.0,13,50,14,0
