STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES
IOWA,C,Hail,2002-06-19 03:12:00,CST,19-JUN-02 03:12:00,0,0,0,0,100000.0,5000.0,,,,,HA,1.75,43.15,-93.2,43.15,-93.2,2002,6,19,03:12:00,6,19,03:12:00,0,0,0
IOWA,C,Hail,2002-06-19 06:12:00,CST,19-JUN-02 06:12:00,0,0,0,0,75000.0,5000.0,,,,,HA,2.75,42.57,-92.78,42.57,-92.78,2002,6,19,06:12:00,6,19,06:12:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2002-06-19 19:10:00,CST,19-JUN-02 19:10:00,0,0,0,0,70000.0,0.0,2.0,S,2.0,S,E,62.0,40.95,-98.97,40.95,-98.97,2002,6,19,19:10:00,6,19,19:10:00,0,0,0
GEORGIA,C,Hail,2002-06-20 16:30:00,EST,20-JUN-02 16:49:00,0,0,0,0,120000.0,5000.0,,,,,HA,1.75,34.82,-84.75,34.82,-84.75,2002,6,20,16:30:00,6,20,16:49:00,0,0,19
UTAH,C,Thunderstorm Wind,2002-06-21 18:40:00,MST,21-JUN-02 19:00:00,0,0,0,0,300000.0,0.0,,,,,M,50.0,39.6,-110.82,39.6,-110.82,2002,6,21,18:40:00,6,21,19:00:00,0,0,20
ALABAMA,C,Thunderstorm Wind,2002-06-24 14:00:00,CST,24-JUN-02 14:00:00,0,0,0,0,60000.0,0.0,,,,,E,60.0,33.75,-88.12,33.75,-88.12,2002,6,24,14:00:00,6,24,14:00:00,0,0,0
LOUISIANA,C,Thunderstorm Wind,2002-06-24 15:00:00,CST,24-JUN-02 15:00:00,0,0,0,0,720000.0,0.0,,,,,E,79.0,32.72,-92.33,32.72,-92.33,2002,6,24,15:00:00,6,24,15:00:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2002-06-24 20:40:00,CST,24-JUN-02 20:40:00,0,0,0,0,100000.0,0.0,3.0,E,3.0,E,E,61.0,44.35,-98.15,44.35,-98.15,2002,6,24,20:40:00,6,24,20:40:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2002-06-24 20:50:00,CST,24-JUN-02 20:55:00,0,0,0,0,500000.0,0.0,,,5.0,N,E,69.0,43.8,-99.33,43.87,-99.33,2002,6,24,20:50:00,6,24,20:55:00,0,0,5
MINNESOTA,C,Thunderstorm Wind,2002-06-25 19:36:00,CST,25-JUN-02 19:36:00,0,0,0,0,750000.0,0.0,,,,,E,60.0,44.7,-95.63,44.7,-95.63,2002,6,25,19:36:00,6,25,19:36:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2002-06-25 20:20:00,CST,25-JUN-02 20:20:00,0,0,0,0,250000.0,600000.0,,,,,E,58.0,44.88,-91.92,44.88,-91.92,2002,6,25,20:20:00,6,25,20:20:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-06-26 18:06:00,CST,26-JUN-02 18:10:00,0,0,0,0,150000.0,0.0,,,,,M,55.0,30.63,-97.67,30.63,-97.67,2002,6,26,18:06:00,6,26,18:10:00,0,0,4
KANSAS,C,Thunderstorm Wind,2002-06-26 18:30:00,CST,26-JUN-02 18:30:00,0,0,0,0,250000.0,0.0,,,,,E,70.0,38.88,-94.82,38.88,-94.82,2002,6,26,18:30:00,6,26,18:30:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-06-26 19:00:00,CST,26-JUN-02 19:10:00,0,0,0,0,300000.0,0.0,,,,,M,69.0,30.43,-98.03,30.43,-98.03,2002,6,26,19:00:00,6,26,19:10:00,0,0,10
PENNSYLVANIA,C,Thunderstorm Wind,2002-06-27 16:45:00,EST,27-JUN-02 16:45:00,0,0,0,0,250000.0,0.0,,,,,E,100.0,40.45,-76.43,40.45,-76.43,2002,6,27,16:45:00,6,27,16:45:00,0,0,0
GEORGIA,C,Thunderstorm Wind,2002-07-02 16:00:00,EST,02-JUL-02 16:15:00,0,0,0,0,175000.0,0.0,,,1.0,SE,E,52.0,33.95,-84.55,34.0,-84.6,2002,7,2,16:00:00,7,2,16:15:00,0,0,15
TEXAS,C,Thunderstorm Wind,2002-07-02 16:35:00,CST,02-JUL-02 16:40:00,0,0,0,0,200000.0,0.0,,,,,E,50.0,29.55,-104.37,29.55,-104.37,2002,7,2,16:35:00,7,2,16:40:00,0,0,5
SOUTH CAROLINA,C,Thunderstorm Wind,2002-07-03 17:53:00,EST,03-JUL-02 18:15:00,0,0,0,0,100000.0,0.0,,,7.0,N,E,65.0,35.05,-81.98,35.15,-81.98,2002,7,3,17:53:00,7,3,18:15:00,0,0,22
NORTH CAROLINA,C,Thunderstorm Wind,2002-07-04 18:16:00,EST,04-JUL-02 18:25:00,0,0,0,0,100000.0,0.0,,,5.0,E,E,55.0,35.37,-81.97,35.37,-81.88,2002,7,4,18:16:00,7,4,18:25:00,0,0,9
MONTANA,C,Thunderstorm Wind,2002-07-04 23:39:00,MST,04-JUL-02 23:39:00,0,0,0,0,200000.0,0.0,,,,,E,60.0,48.13,-104.22,48.13,-104.22,2002,7,4,23:39:00,7,4,23:39:00,0,0,0
LOUISIANA,C,Thunderstorm Wind,2002-07-05 15:40:00,CST,05-JUL-02 15:40:00,0,0,0,0,120000.0,0.0,,,,,E,68.0,32.53,-92.78,32.53,-92.78,2002,7,5,15:40:00,7,5,15:40:00,0,0,0
WASHINGTON,C,Thunderstorm Wind,2002-07-07 18:21:00,PST,07-JUL-02 18:21:00,0,0,0,0,770000.0,0.0,,,,,M,66.0,46.23,-119.08,46.23,-119.08,2002,7,7,18:21:00,7,7,18:21:00,0,0,0
WYOMING,C,Thunderstorm Wind,2002-07-08 16:30:00,MST,08-JUL-02 16:45:00,0,0,0,0,70000.0,0.0,3.0,E,10.0,E,E,61.0,44.28,-105.42,44.28,-105.28,2002,7,8,16:30:00,7,8,16:45:00,0,0,15
MONTANA,C,Thunderstorm Wind,2002-07-08 18:40:00,MST,08-JUL-02 18:40:00,0,0,0,0,75000.0,0.0,,,,,E,55.0,48.4,-107.08,48.4,-107.08,2002,7,8,18:40:00,7,8,18:40:00,0,0,0
MISSOURI,C,Thunderstorm Wind,2002-07-09 17:30:00,CST,09-JUL-02 17:30:00,0,0,0,0,200000.0,0.0,,,,,E,61.0,39.15,-92.7,39.15,-92.7,2002,7,9,17:30:00,7,9,17:30:00,0,0,0
ARIZONA,C,Thunderstorm Wind,2002-07-09 18:00:00,MST,09-JUL-02 18:20:00,0,0,0,0,80000.0,0.0,7.0,E,,,E,52.0,33.42,-111.7,33.25,-111.63,2002,7,9,18:00:00,7,9,18:20:00,0,0,20
ARIZONA,C,Thunderstorm Wind,2002-07-09 18:29:00,MST,09-JUL-02 19:05:00,0,0,0,0,500000.0,0.0,,,,,E,69.0,33.08,-111.73,32.88,-111.75,2002,7,9,18:29:00,7,9,19:05:00,0,0,36
IOWA,C,Thunderstorm Wind,2002-07-10 05:40:00,CST,10-JUL-02 05:45:00,0,0,0,0,1500000.0,1000000.0,4.0,NW,2.0,N,E,69.0,42.1,-94.93,42.1,-94.88,2002,7,10,05:40:00,7,10,05:45:00,0,0,5
IOWA,C,Thunderstorm Wind,2002-07-10 06:28:00,CST,10-JUL-02 06:28:00,0,0,0,0,150000.0,2000000.0,,,,,M,67.0,41.7,-94.53,41.7,-94.53,2002,7,10,06:28:00,7,10,06:28:00,0,0,0
KENTUCKY,C,Thunderstorm Wind,2002-07-10 11:50:00,CST,10-JUL-02 11:54:00,2,0,0,0,1000000.0,0.0,7.0,SE,7.0,SE,E,87.0,36.95,-88.2,36.95,-88.18,2002,7,10,11:50:00,7,10,11:54:00,0,0,4
MISSOURI,C,Thunderstorm Wind,2002-07-10 13:45:00,CST,10-JUL-02 13:45:00,0,0,0,0,100000.0,0.0,,,,,E,55.0,37.97,-91.35,37.97,-91.35,2002,7,10,13:45:00,7,10,13:45:00,0,0,0
ARIZONA,C,Thunderstorm Wind,2002-07-12 14:37:00,PST,12-JUL-02 14:37:00,4,0,0,0,400000.0,0.0,,,,,M,67.0,35.2,-114.05,35.2,-114.05,2002,7,12,14:37:00,7,12,14:37:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-07-12 15:00:00,CST,12-JUL-02 15:00:00,0,0,0,0,80000.0,0.0,5.0,E,5.0,E,E,62.0,31.6,-94.58,31.6,-94.58,2002,7,12,15:00:00,7,12,15:00:00,0,0,0
MONTANA,C,Thunderstorm Wind,2002-07-13 20:10:00,MST,13-JUL-02 20:30:00,1,0,0,0,360000.0,0.0,,,,,E,57.0,47.3,-115.1,47.3,-115.1,2002,7,13,20:10:00,7,13,20:30:00,0,0,20
ARIZONA,C,Thunderstorm Wind,2002-07-14 20:20:00,MST,14-JUL-02 20:25:00,0,0,0,0,20000000.0,0.0,,,,,E,87.0,33.43,-112.02,33.43,-112.02,2002,7,14,20:20:00,7,14,20:25:00,0,0,5
ARIZONA,C,Thunderstorm Wind,2002-07-14 20:40:00,MST,14-JUL-02 20:45:00,0,0,0,0,30000000.0,0.0,,,,,E,91.0,33.43,-112.02,33.43,-112.02,2002,7,14,20:40:00,7,14,20:45:00,0,0,5
ARIZONA,C,Thunderstorm Wind,2002-07-14 20:47:00,MST,14-JUL-02 20:47:00,0,0,0,0,20000000.0,0.0,,,,,E,60.0,33.48,-112.07,33.48,-112.07,2002,7,14,20:47:00,7,14,20:47:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-07-16 08:00:00,CST,16-JUL-02 08:00:00,0,0,0,0,1500000.0,0.0,,,,,E,65.0,29.95,-93.92,29.95,-93.92,2002,7,16,08:00:00,7,16,08:00:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-20 19:58:00,MST,20-JUL-02 20:25:00,0,0,0,0,1000000.0,0.0,3.0,S,3.0,E,M,77.0,44.03,-103.22,44.1,-102.85,2002,7,20,19:58:00,7,20,20:25:00,0,0,27
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-21 02:40:00,CST,21-JUL-02 02:40:00,0,0,0,0,100000.0,0.0,,,,,E,69.0,44.35,-98.22,44.35,-98.22,2002,7,21,02:40:00,7,21,02:40:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2002-07-21 16:36:00,CST,21-JUL-02 16:36:00,0,0,0,0,250000.0,0.0,,,,,E,70.0,40.58,-98.38,40.58,-98.38,2002,7,21,16:36:00,7,21,16:36:00,0,0,0
NEBRASKA,C,Thunderstorm Wind,2002-07-21 17:56:00,CST,21-JUL-02 18:10:00,0,0,0,0,150000.0,250000.0,,,,,E,70.0,40.13,-99.97,40.13,-99.97,2002,7,21,17:56:00,7,21,18:10:00,0,0,14
NEBRASKA,C,Thunderstorm Wind,2002-07-21 18:50:00,MST,21-JUL-02 18:50:00,2,0,0,0,100000.0,0.0,,,,,E,70.0,40.2,-100.62,40.2,-100.62,2002,7,21,18:50:00,7,21,18:50:00,0,0,0
MISSISSIPPI,C,Thunderstorm Wind,2002-07-22 13:28:00,CST,22-JUL-02 13:28:00,0,0,0,0,175000.0,0.0,,,,,M,85.0,33.5,-90.08,33.5,-90.08,2002,7,22,13:28:00,7,22,13:28:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-07-22 16:30:00,CST,22-JUL-02 16:30:00,0,0,0,0,65000.0,0.0,12.0,W,12.0,W,E,61.0,35.7,-100.85,35.7,-100.85,2002,7,22,16:30:00,7,22,16:30:00,0,0,0
ARIZONA,C,Thunderstorm Wind,2002-07-23 20:27:00,MST,23-JUL-02 21:15:00,1,0,0,0,200000.0,0.0,,,,,E,52.0,33.48,-111.9,33.53,-112.18,2002,7,23,20:27:00,7,23,21:15:00,0,0,48
SOUTH DAKOTA,C,Hail,2002-07-24 18:06:00,CST,24-JUL-02 18:07:00,0,0,0,0,500000.0,0.0,,,,,HA,2.5,43.9,-98.13,43.9,-98.13,2002,7,24,18:06:00,7,24,18:07:00,0,0,1
SOUTH DAKOTA,C,Hail,2002-07-24 18:27:00,CST,24-JUL-02 18:42:00,0,0,0,0,3000000.0,0.0,,,,,HA,2.5,43.72,-98.02,43.72,-98.02,2002,7,24,18:27:00,7,24,18:42:00,0,0,15
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-24 19:00:00,CST,24-JUL-02 19:00:00,0,0,0,0,100000.0,0.0,,,,,E,69.0,43.73,-97.38,43.73,-97.38,2002,7,24,19:00:00,7,24,19:00:00,0,0,0
NEBRASKA,C,Hail,2002-07-24 21:00:00,CST,24-JUL-02 21:00:00,0,0,0,0,150000.0,2000000.0,1.0,W,1.0,W,HA,1.75,40.78,-98.75,40.78,-98.75,2002,7,24,21:00:00,7,24,21:00:00,0,0,0
NEBRASKA,C,Hail,2002-07-24 21:22:00,CST,24-JUL-02 21:22:00,0,0,0,0,100000.0,2000000.0,7.0,NW,7.0,NW,HA,1.75,40.7,-98.75,40.7,-98.75,2002,7,24,21:22:00,7,24,21:22:00,0,0,0
NEBRASKA,C,Hail,2002-07-24 21:27:00,CST,24-JUL-02 21:27:00,0,0,0,0,250000.0,2000000.0,,,,,HA,2.75,40.78,-98.73,40.78,-98.73,2002,7,24,21:27:00,7,24,21:27:00,0,0,0
NEBRASKA,C,Hail,2002-07-24 21:35:00,CST,24-JUL-02 21:35:00,0,0,0,0,100000.0,1000000.0,3.0,NW,3.0,NW,HA,1.75,40.48,-98.58,40.48,-98.58,2002,7,24,21:35:00,7,24,21:35:00,0,0,0
NEBRASKA,C,Hail,2002-07-24 21:40:00,CST,24-JUL-02 21:40:00,0,0,0,0,200000.0,2000000.0,2.0,S,2.0,S,HA,2.75,40.6,-98.65,40.6,-98.65,2002,7,24,21:40:00,7,24,21:40:00,0,0,0
NEBRASKA,C,Hail,2002-07-25 02:45:00,CST,25-JUL-02 02:50:00,0,0,0,0,100000.0,0.0,,,2.0,S,HA,1.75,42.45,-96.57,42.42,-96.57,2002,7,25,02:45:00,7,25,02:50:00,0,0,5
NEBRASKA,C,Thunderstorm Wind,2002-07-25 02:45:00,CST,25-JUL-02 02:50:00,0,0,0,0,500000.0,0.0,,,2.0,S,E,69.0,42.45,-96.57,42.42,-96.57,2002,7,25,02:45:00,7,25,02:50:00,0,0,5
MINNESOTA,C,Thunderstorm Wind,2002-07-27 12:10:00,CST,27-JUL-02 12:10:00,0,0,0,0,250000.0,0.0,3.0,WNW,3.0,WNW,E,75.0,45.68,-93.98,45.68,-93.98,2002,7,27,12:10:00,7,27,12:10:00,0,0,0
MICHIGAN,C,Thunderstorm Wind,2002-07-27 19:45:00,EST,27-JUL-02 19:45:00,2,0,0,0,200000.0,20000.0,,,,,E,62.0,42.45,-85.93,42.45,-85.93,2002,7,27,19:45:00,7,27,19:45:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-07-27 19:45:00,CST,27-JUL-02 19:45:00,0,0,0,0,800000.0,0.0,,,,,E,80.0,35.67,-101.38,35.67,-101.38,2002,7,27,19:45:00,7,27,19:45:00,0,0,0
SOUTH DAKOTA,C,Hail,2002-07-28 12:40:00,CST,28-JUL-02 12:40:00,0,0,0,0,100000.0,0.0,4.0,S,4.0,S,HA,4.5,44.32,-97.37,44.32,-97.37,2002,7,28,12:40:00,7,28,12:40:00,0,0,0
SOUTH DAKOTA,C,Hail,2002-07-28 12:45:00,CST,28-JUL-02 12:45:00,2,0,0,0,500000.0,0.0,5.0,SW,5.0,SW,HA,2.75,44.32,-97.43,44.32,-97.43,2002,7,28,12:45:00,7,28,12:45:00,0,0,0
SOUTH DAKOTA,C,Hail,2002-07-28 12:52:00,CST,28-JUL-02 13:20:00,0,0,0,0,500000.0,0.0,2.0,N,10.0,E,HA,1.75,44.25,-97.3,44.22,-97.1,2002,7,28,12:52:00,7,28,13:20:00,0,0,28
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-28 12:52:00,CST,28-JUL-02 13:20:00,0,0,0,0,200000.0,0.0,2.0,N,10.0,E,E,61.0,44.25,-97.3,44.22,-97.1,2002,7,28,12:52:00,7,28,13:20:00,0,0,28
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-28 13:10:00,CST,28-JUL-02 13:10:00,0,0,0,0,3000000.0,0.0,,,5.0,E,E,78.0,44.25,-97.03,44.25,-96.93,2002,7,28,13:10:00,7,28,13:10:00,0,0,0
SOUTH DAKOTA,C,Hail,2002-07-28 13:30:00,CST,28-JUL-02 13:35:00,0,0,0,0,100000.0,0.0,,,,,HA,1.0,44.32,-96.78,44.32,-96.78,2002,7,28,13:30:00,7,28,13:35:00,0,0,5
SOUTH DAKOTA,C,Thunderstorm Wind,2002-07-28 13:55:00,CST,28-JUL-02 14:10:00,0,0,0,0,100000.0,0.0,,,5.0,S,E,61.0,44.23,-96.48,44.17,-96.48,2002,7,28,13:55:00,7,28,14:10:00,0,0,15
MINNESOTA,C,Hail,2002-07-28 14:13:00,CST,28-JUL-02 14:13:00,0,0,0,0,100000.0,0.0,,,,,HA,1.75,44.25,-96.3,44.25,-96.3,2002,7,28,14:13:00,7,28,14:13:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-07-28 16:00:00,CST,28-JUL-02 16:00:00,0,0,0,0,75000.0,1000000.0,7.0,NW,7.0,NW,E,62.0,39.88,-98.53,39.88,-98.53,2002,7,28,16:00:00,7,28,16:00:00,0,0,0
KANSAS,C,Hail,2002-07-28 16:15:00,CST,28-JUL-02 16:15:00,0,0,0,0,75000.0,1000000.0,4.0,NE,4.0,NE,HA,1.0,39.85,-98.38,39.85,-98.38,2002,7,28,16:15:00,7,28,16:15:00,0,0,0
NEW YORK,C,Thunderstorm Wind,2002-07-28 17:40:00,EST,28-JUL-02 18:00:00,0,0,0,0,1000000.0,0.0,,,,,E,60.0,42.95,-76.42,42.87,-76.2,2002,7,28,17:40:00,7,28,18:00:00,0,0,20
TEXAS,C,Thunderstorm Wind,2002-07-28 18:58:00,CST,28-JUL-02 19:25:00,0,0,0,0,250000.0,0.0,6.0,SE,10.0,E,E,78.0,31.93,-102.02,32.0,-101.92,2002,7,28,18:58:00,7,28,19:25:00,0,0,27
SOUTH CAROLINA,C,Thunderstorm Wind,2002-07-29 14:38:00,EST,29-JUL-02 14:38:00,0,0,0,0,75000.0,0.0,,,,,M,55.0,33.93,-81.12,33.93,-81.12,2002,7,29,14:38:00,7,29,14:38:00,0,0,0
INDIANA,C,Thunderstorm Wind,2002-07-29 14:45:00,EST,29-JUL-02 14:55:00,0,0,0,0,100000.0,0.0,,,,,E,50.0,39.98,-86.13,39.97,-86.02,2002,7,29,14:45:00,7,29,14:55:00,0,0,10
INDIANA,C,Thunderstorm Wind,2002-07-29 14:56:00,EST,29-JUL-02 14:56:00,0,0,0,0,125000.0,0.0,,,,,E,50.0,40.18,-85.4,40.18,-85.4,2002,7,29,14:56:00,7,29,14:56:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2002-07-30 18:50:00,CST,30-JUL-02 19:38:00,0,0,0,0,100000.0,0.0,,,,,E,55.0,44.77,-88.68,44.77,-88.68,2002,7,30,18:50:00,7,30,19:38:00,0,0,48
WISCONSIN,C,Thunderstorm Wind,2002-07-30 19:25:00,CST,30-JUL-02 19:55:00,0,0,0,0,75000.0,0.0,6.0,E,,,E,60.0,45.0,-88.27,44.72,-88.02,2002,7,30,19:25:00,7,30,19:55:00,0,0,30
WISCONSIN,C,Thunderstorm Wind,2002-07-30 20:15:00,CST,30-JUL-02 20:15:00,0,0,0,0,60000.0,0.0,,,,,M,56.0,44.18,-88.45,44.18,-88.45,2002,7,30,20:15:00,7,30,20:15:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-08-01 19:45:00,CST,01-AUG-02 20:00:00,0,0,0,0,150000.0,0.0,,,,,E,65.0,32.0,-102.08,32.0,-102.08,2002,8,1,19:45:00,8,1,20:00:00,0,0,15
NEW JERSEY,C,Thunderstorm Wind,2002-08-02 19:40:00,EST,02-AUG-02 20:20:00,0,0,0,0,10200000.0,0.0,,,,,M,72.0,40.27,-74.3,40.27,-74.3,2002,8,2,19:40:00,8,2,20:20:00,0,0,40
VIRGINIA,C,Thunderstorm Wind,2002-08-03 14:55:00,EST,03-AUG-02 14:55:00,1,0,0,0,1500000.0,0.0,,,,,M,58.0,38.72,-77.52,38.72,-77.52,2002,8,3,14:55:00,8,3,14:55:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2002-08-03 15:23:00,CST,03-AUG-02 15:23:00,0,0,0,0,100000.0,0.0,,,2.0,N,M,73.0,44.38,-98.23,44.42,-98.23,2002,8,3,15:23:00,8,3,15:23:00,0,0,0
FLORIDA,C,Thunderstorm Wind,2002-08-03 15:45:00,EST,03-AUG-02 15:45:00,0,0,0,0,60000.0,0.0,,,,,E,70.0,27.82,-80.47,27.82,-80.47,2002,8,3,15:45:00,8,3,15:45:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-08-04 14:45:00,CST,04-AUG-02 14:45:00,0,0,0,0,150000.0,0.0,,,,,E,56.0,32.38,-94.88,32.38,-94.88,2002,8,4,14:45:00,8,4,14:45:00,0,0,0
MONTANA,C,Hail,2002-08-04 17:13:00,MST,04-AUG-02 17:14:00,0,0,0,0,2000000.0,100000.0,,,,,HA,1.0,46.5,-114.08,46.5,-114.08,2002,8,4,17:13:00,8,4,17:14:00,0,0,1
OHIO,C,Thunderstorm Wind,2002-08-04 19:00:00,EST,04-AUG-02 19:04:00,0,0,0,0,60000.0,0.0,,,,,E,50.0,39.4,-84.55,39.4,-84.55,2002,8,4,19:00:00,8,4,19:04:00,0,0,4
KANSAS,C,Thunderstorm Wind,2002-08-04 19:15:00,MST,04-AUG-02 19:25:00,0,0,0,0,90000.0,0.0,,,,,E,87.0,39.77,-101.8,39.77,-101.8,2002,8,4,19:15:00,8,4,19:25:00,0,0,10
SOUTH DAKOTA,C,Hail,2002-08-06 15:15:00,CST,06-AUG-02 15:20:00,0,0,0,0,100000.0,0.0,,,4.0,N,HA,1.75,43.8,-99.33,43.85,-99.33,2002,8,6,15:15:00,8,6,15:20:00,0,0,5
TEXAS,C,Thunderstorm Wind,2002-08-08 16:45:00,CST,08-AUG-02 17:00:00,0,0,0,0,100000.0,0.0,6.0,SW,4.0,SW,E,70.0,29.18,-98.4,29.22,-98.38,2002,8,8,16:45:00,8,8,17:00:00,0,0,15
SOUTH DAKOTA,C,Hail,2002-08-09 16:50:00,CST,09-AUG-02 17:00:00,1,0,0,0,100000.0,0.0,1.0,W,1.0,E,HA,1.5,43.12,-99.2,43.12,-99.17,2002,8,9,16:50:00,8,9,17:00:00,0,0,10
SOUTH DAKOTA,C,Thunderstorm Wind,2002-08-09 17:35:00,CST,09-AUG-02 17:35:00,0,0,0,0,100000.0,0.0,,,2.0,S,E,61.0,43.07,-98.53,43.03,-98.53,2002,8,9,17:35:00,8,9,17:35:00,0,0,0
TEXAS,C,Thunderstorm Wind,2002-08-09 22:27:00,CST,09-AUG-02 22:27:00,0,0,0,0,200000.0,0.0,4.0,W,,,E,61.0,35.85,-102.03,35.85,-101.97,2002,8,9,22:27:00,8,9,22:27:00,0,0,0
WISCONSIN,C,Thunderstorm Wind,2002-08-11 17:05:00,CST,11-AUG-02 17:20:00,0,0,0,0,100000.0,0.0,,,2.0,E,E,70.0,43.07,-89.65,43.07,-89.62,2002,8,11,17:05:00,8,11,17:20:00,0,0,15
WISCONSIN,C,Hail,2002-08-11 17:05:00,CST,11-AUG-02 17:20:00,0,0,0,0,200000.0,100000.0,,,2.0,E,E,2.0,43.07,-89.65,43.07,-89.62,2002,8,11,17:05:00,8,11,17:20:00,0,0,15
NEBRASKA,C,Thunderstorm Wind,2002-08-11 21:00:00,CST,11-AUG-02 21:00:00,0,0,0,0,75000.0,0.0,,,,,E,69.0,40.1,-99.22,40.1,-99.22,2002,8,11,21:00:00,8,11,21:00:00,0,0,0
SOUTH DAKOTA,C,Thunderstorm Wind,2002-08-11 21:47:00,CST,11-AUG-02 21:52:00,0,0,0,0,500000.0,0.0,,,,,M,67.0,43.58,-96.73,43.53,-96.73,2002,8,11,21:47:00,8,11,21:52:00,0,0,5
KANSAS,C,Thunderstorm Wind,2002-08-11 22:10:00,CST,11-AUG-02 22:10:00,0,0,0,0,75000.0,0.0,,,,,M,63.0,39.78,-98.78,39.78,-98.78,2002,8,11,22:10:00,8,11,22:10:00,0,0,0
MINNESOTA,C,Thunderstorm Wind,2002-08-11 23:30:00,CST,11-AUG-02 23:30:00,0,0,0,0,75000.0,0.0,,,,,E,60.0,43.98,-94.63,43.98,-94.63,2002,8,11,23:30:00,8,11,23:30:00,0,0,0
MINNESOTA,C,Thunderstorm Wind,2002-08-12 00:00:00,CST,12-AUG-02 00:00:00,0,0,0,0,60000.0,0.0,,,,,E,65.0,45.57,-94.33,45.57,-94.33,2002,8,12,00:00:00,8,12,00:00:00,0,0,0
KANSAS,C,Hail,2002-08-12 17:35:00,CST,12-AUG-02 17:35:00,0,0,0,0,100000.0,0.0,,,,,HA,1.75,39.03,-98.15,39.03,-98.15,2002,8,12,17:35:00,8,12,17:35:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 18:52:00,CST,12-AUG-02 18:52:00,0,0,0,0,100000.0,0.0,,,,,E,87.0,37.28,-100.33,37.28,-100.33,2002,8,12,18:52:00,8,12,18:52:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 19:40:00,CST,12-AUG-02 19:40:00,0,0,0,0,75000.0,0.0,,,,,E,61.0,38.35,-98.58,38.35,-98.58,2002,8,12,19:40:00,8,12,19:40:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 20:07:00,CST,12-AUG-02 20:07:00,0,0,0,0,250000.0,0.0,,,,,E,56.0,38.35,-98.2,38.35,-98.2,2002,8,12,20:07:00,8,12,20:07:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 20:28:00,CST,12-AUG-02 20:28:00,0,0,0,0,1000000.0,0.0,,,,,E,87.0,38.15,-98.08,38.15,-98.08,2002,8,12,20:28:00,8,12,20:28:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 20:30:00,CST,12-AUG-02 20:30:00,0,0,0,0,100000.0,0.0,,,,,E,78.0,38.22,-98.2,38.22,-98.2,2002,8,12,20:30:00,8,12,20:30:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 20:30:00,CST,12-AUG-02 20:30:00,0,0,0,0,250000.0,0.0,,,,,E,56.0,38.35,-98.2,38.35,-98.2,2002,8,12,20:30:00,8,12,20:30:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 21:00:00,CST,12-AUG-02 21:00:00,0,0,0,0,1000000.0,0.0,1.0,S,1.0,S,E,65.0,38.05,-97.92,38.05,-97.92,2002,8,12,21:00:00,8,12,21:00:00,0,0,0
KANSAS,C,Thunderstorm Wind,2002-08-12 22:26:00,CST,12-AUG-02 22:26:00,0,0,0,0,100000.0,0.0,,,,,E,56.0,37.7,-97.33,37.7,-97.33,2002,8,12,22:26:00,8,12,22:26:00,0,0,0
INDIANA,C,Thunderstorm Wind,2002-08-14 14:06:00,EST,14-AUG-02 14:06:00,0,0,0,0,100000.0,0.0,,,,,E,75.0,38.8,-85.65,38.8,-85.65,2002,8,14,14:06:00,8,14,14:06:00,0,0,0
